Date,High,Low,Open,Close,Volume,Adj Close
2020-02-25,1451.4000244140625,1410.0,1451.4000244140625,1416.4000244140625,12684109.0,1416.4000244140625
2020-02-26,1412.3499755859375,1387.3499755859375,1410.0,1392.0,13423661.0,1392.0
2020-02-27,1393.800048828125,1369.0,1388.0,1386.25,11454300.0,1386.25
2020-02-28,1357.0,1325.0,1354.9000244140625,1328.6500244140625,17973847.0,1328.6500244140625
2020-03-02,1369.0,1301.0999755859375,1355.0999755859375,1316.1500244140625,13486634.0,1316.1500244140625
2020-03-03,1353.9000244140625,1322.0,1329.699951171875,1342.8499755859375,12525809.0,1342.8499755859375
2020-03-04,1353.800048828125,1307.9000244140625,1352.0,1339.699951171875,10105782.0,1339.699951171875
2020-03-05,1357.949951171875,1306.0,1352.199951171875,1311.1500244140625,13948324.0,1311.1500244140625
2020-03-06,1288.1500244140625,1241.0999755859375,1270.0,1271.0,15422068.0,1271.0
2020-03-09,1241.0,1095.0,1240.050048828125,1114.1500244140625,40316138.0,1114.1500244140625
2020-03-11,1178.449951171875,1108.0,1108.0,1153.550048828125,27237321.0,1153.550048828125
2020-03-12,1101.0,1048.699951171875,1085.0,1063.0,25587823.0,1063.0
2020-03-13,1140.0,942.4000244140625,998.0,1105.300048828125,33506300.0,1105.300048828125
